# mtar	 mimp	 impa	 t	 Lz	
0.9	0.2	45.0	1.0	20.634256578	1.73624545796	50.2812611963	9.74303330846	21.9591036355	4.84057943283	0.0	0.0	0.62378636062	0.985290093617	0.0	0.0631980755789	0.0	0.0	
0.9	0.15	40.0	1.1	27.6710902513	1.16306970045	49.9749132925	6.0495147396	21.9591036355	3.60653191819	0.0	0.0	0.745882563083	0.662534336919	0.0	0.044189805196	0.0	0.0	
0.9	0.15	35.0	1.15	26.4679993707	1.10260796298	50.4249651444	6.30717267036	21.9591036355	3.6493014658	0.0	0.0	0.214493389686	0.157131031226	0.0	0.00569863910804	0.0	0.0	
0.9	0.2	35.0	1.2	51.1687877767	1.28228986319	49.2411392562	7.53347999134	21.9591036355	4.85654952147	0.0	0.0	0.902513304063	0.700592253706	0.0	0.0104890556112	0.0	0.0	
0.9	0.1	50.0	1.0	21.5658751145	0.939927950216	50.7016720615	4.61920013886	21.9591036355	2.4189606197	0.0	0.0	0.252895916037	0.548863077119	0.0	0.0181038315262	0.0	0.0	
0.9	0.1	48.0	1.0	57.5867151706	0.971697463361	50.5878985065	4.58331714775	21.9591036355	2.43702989192	0.0	0.0	0.390711198989	0.876094571233	0.0	0.00146213324166	0.0	0.0	
0.9	0.2	32.5	1.25	48.7718791844	1.26529895059	49.022380437	8.0514493152	21.9591036355	4.77362386474	0.0	0.0	0.820691609813	0.693788274688	0.0	0.0550731162722	0.0	0.0	
0.9	0.2	32.5	1.2	22.6664182107	1.40315815112	49.5178310321	7.7868999723	21.9587532009	4.86748774015	0.0	0.0	0.993188188344	0.638038525739	0.000350434595334	0.0328269154632	0.0	0.0	
0.9	0.2	30.0	1.3	47.9542046814	1.1955712738	49.0235645233	8.2823686943	21.9591036355	4.78109322379	0.0	0.0	0.563891349145	0.432671702197	0.0	0.0603848823079	0.0	0.0	
0.9	0.1	35.0	1.35	11.8731044174	0.634221230733	49.8501457267	2.77539951032	21.9591036355	1.85007758841	0.0	0.0	0.16028512273	0.104521091208	0.0	0.0681011984982	0.0	0.0	
0.9	0.1	53.0	1.0	23.0230288384	0.959711000919	50.7044582198	4.31061626658	21.9591036355	2.28403767607	0.0	0.0	0.22181308155	0.743093720782	0.0	0.151120453938	0.0	0.0	
0.9	0.1	35.0	1.3	12.5539397756	0.680308583068	50.0151289132	3.03482886918	21.9591036355	2.04396377336	0.0	0.0	0.139047388263	0.0908707123495	0.0	0.0590711524716	0.0	0.0	
0.9	0.15	32.5	1.15	26.4679993707	1.05970395214	50.5140640423	6.44409780774	21.9591036355	3.65462491198	0.0	0.0	0.120402151102	0.108198999811	0.0	0.000360760720355	0.0	0.0	
0.9	0.15	35.0	1.2	25.3651660636	1.05738563624	49.7767078916	5.34693838629	21.9591036355	3.54607147958	0.0	0.0	0.517249328551	0.340073383284	0.0	0.0492964827952	0.0	0.0	
0.9	0.2	50.0	1.0	20.9468968292	2.01427556948	50.4177794322	8.78760155745	21.9591036355	4.53791421356	0.0	0.0	0.575836069287	2.26595955763	0.0	0.36835602087	0.0	0.0	
0.9	0.1	30.0	1.35	18.1334685647	0.673624559678	50.0440968132	3.59229175752	21.9591036355	2.26970669239	0.0	0.0	0.0912932860657	0.0274062744683	0.0	0.00106916057048	0.0	0.0	
0.9	0.2	35.0	1.15	27.1861087985	1.45914859878	49.5502900263	8.35788302916	21.9591036355	4.87972950805	0.0	0.0	1.08102979036	0.903926708288	0.0	0.0272517166149	0.0	0.0	
0.9	0.2	32.5	1.3	20.2013700764	1.3047212272	48.7790982306	7.9876971842	21.9591036355	4.77020356568	0.0	0.0	0.806101135048	0.582047959836	0.0	0.136084025393	0.0	0.0	
0.9	0.1	32.5	1.3	18.6067321674	0.701530749637	50.0988912251	3.48889411979	21.9591036355	2.25434243257	0.0	0.0	0.0925557091319	0.041973664148	0.0	0.00713531058844	0.0	0.0	
0.9	0.1	35.0	2.0	14.5715372396	0.32848107315	48.8186521093	0.939141603762	21.9591036355	0.341154659349	0.0	0.0	0.0606664810268	0.0291730516817	0.0	0.00996840098415	0.0	0.0	
0.9	0.1	45.0	1.0	58.2861489581	0.953507115707	50.5897736587	4.87316421757	21.9591036355	2.43451867859	0.0	0.0	0.375674676904	0.433428914704	0.0	0.00360345576081	0.0	0.0	
