0.010000 	 0.572967 	 0.999975 	 0.902161 
0.020000 	 1.145992 	 0.999975 	 0.900776 
0.030000 	 1.719131 	 0.999975 	 0.898434 
0.040000 	 2.292443 	 0.999975 	 0.895079 
0.050000 	 2.865984 	 0.999975 	 0.890599 
0.060000 	 3.439813 	 0.999971 	 0.884716 
0.070000 	 4.013987 	 0.998921 	 0.877018 
0.080000 	 4.588566 	 0.996259 	 0.868324 
0.090000 	 5.163607 	 0.992260 	 0.858980 
0.100000 	 5.739170 	 0.987119 	 0.849148 
0.110000 	 6.315316 	 0.980986 	 0.838921 
0.120000 	 6.892103 	 0.973977 	 0.828361 
0.130000 	 7.469592 	 0.966185 	 0.817514 
0.140000 	 8.047846 	 0.957691 	 0.806416 
0.150000 	 8.626927 	 0.948557 	 0.795092 
0.160000 	 9.206896 	 0.938841 	 0.783569 
0.170000 	 9.787819 	 0.928592 	 0.771862 
0.180000 	 10.369760 	 0.917853 	 0.759991 
0.190000 	 10.952784 	 0.906664 	 0.747971 
0.200000 	 11.536959 	 0.895058 	 0.735817 
0.210000 	 12.122352 	 0.883069 	 0.723540 
0.220000 	 12.709033 	 0.870725 	 0.711152 
0.230000 	 13.297072 	 0.858053 	 0.698665 
0.240000 	 13.886540 	 0.845077 	 0.686089 
0.250000 	 14.477512 	 0.831822 	 0.673433 
0.260000 	 15.070062 	 0.818310 	 0.660709 
0.270000 	 15.664267 	 0.804560 	 0.647925 
0.280000 	 16.260205 	 0.790593 	 0.635090 
0.290000 	 16.857956 	 0.776428 	 0.622213 
0.300000 	 17.457603 	 0.762081 	 0.609299 
0.310000 	 18.059230 	 0.747569 	 0.596361 
0.320000 	 18.662925 	 0.732910 	 0.583404 
0.330000 	 19.268775 	 0.718119 	 0.570436 
0.340000 	 19.876874 	 0.703211 	 0.557465 
0.350000 	 20.487315 	 0.688200 	 0.544497 
0.360000 	 21.100196 	 0.673101 	 0.531541 
0.370000 	 21.715617 	 0.657927 	 0.518605 
0.380000 	 22.333683 	 0.642689 	 0.505689 
0.390000 	 22.954499 	 0.627403 	 0.492809 
0.400000 	 23.578178 	 0.612083 	 0.479969 
0.410000 	 24.204835 	 0.596736 	 0.467170 
0.420000 	 24.834587 	 0.581379 	 0.454423 
0.430000 	 25.467560 	 0.566019 	 0.441735 
0.440000 	 26.103881 	 0.550674 	 0.429114 
0.450000 	 26.743684 	 0.535347 	 0.416565 
0.460000 	 27.387108 	 0.520056 	 0.404095 
0.470000 	 28.034297 	 0.504809 	 0.391709 
0.480000 	 28.685402 	 0.489613 	 0.379411 
0.490000 	 29.340582 	 0.474483 	 0.367208 
0.500000 	 30.000000 	 0.459431 	 0.355106 
0.510000 	 30.663830 	 0.444467 	 0.343108 
0.520000 	 31.332251 	 0.429599 	 0.331222 
0.530000 	 32.005455 	 0.414838 	 0.319453 
0.540000 	 32.683639 	 0.400191 	 0.307808 
0.550000 	 33.367013 	 0.385668 	 0.296298 
0.560000 	 34.055798 	 0.371276 	 0.284922 
0.570000 	 34.750226 	 0.357026 	 0.273686 
0.580000 	 35.450543 	 0.342926 	 0.262599 
0.590000 	 36.157008 	 0.328987 	 0.251664 
0.600000 	 36.869898 	 0.315222 	 0.240887 
0.610000 	 37.589503 	 0.301636 	 0.230275 
0.620000 	 38.316134 	 0.288235 	 0.219830 
0.630000 	 39.050123 	 0.275036 	 0.209562 
0.640000 	 39.791819 	 0.262039 	 0.199473 
0.650000 	 40.541602 	 0.249259 	 0.189569 
0.660000 	 41.299873 	 0.236700 	 0.179857 
0.670000 	 42.067065 	 0.224374 	 0.170341 
0.680000 	 42.843643 	 0.212288 	 0.161026 
0.690000 	 43.630109 	 0.200449 	 0.151917 
0.700000 	 44.427004 	 0.188868 	 0.143021 
0.710000 	 45.234915 	 0.177552 	 0.134342 
0.720000 	 46.054480 	 0.166509 	 0.125885 
0.730000 	 46.886394 	 0.155746 	 0.117656 
0.740000 	 47.731416 	 0.145273 	 0.109660 
0.750000 	 48.590378 	 0.135097 	 0.101902 
0.760000 	 49.464198 	 0.125226 	 0.094387 
0.770000 	 50.353889 	 0.115669 	 0.087120 
0.780000 	 51.260575 	 0.106434 	 0.080106 
0.790000 	 52.185511 	 0.097526 	 0.073351 
0.800000 	 53.130102 	 0.088956 	 0.066858 
0.810000 	 54.095931 	 0.080730 	 0.060635 
0.820000 	 55.084794 	 0.072857 	 0.054684 
0.830000 	 56.098738 	 0.065343 	 0.049013 
0.840000 	 57.140120 	 0.058197 	 0.043625 
0.850000 	 58.211669 	 0.051427 	 0.038525 
0.860000 	 59.316583 	 0.045039 	 0.033719 
0.870000 	 60.458639 	 0.039042 	 0.029211 
0.880000 	 61.642363 	 0.033443 	 0.025007 
0.890000 	 62.873247 	 0.028249 	 0.021110 
0.900000 	 64.158067 	 0.023468 	 0.017528 
0.910000 	 65.505352 	 0.019108 	 0.014263 
0.920000 	 66.926082 	 0.015175 	 0.011321 
0.930000 	 68.434815 	 0.011678 	 0.008707 
0.940000 	 70.051556 	 0.008623 	 0.006426 
0.950000 	 71.805128 	 0.006019 	 0.004483 
0.960000 	 73.739795 	 0.003871 	 0.002882 
0.970000 	 75.930132 	 0.002188 	 0.001628 
0.980000 	 78.521659 	 0.000977 	 0.000727 
0.990000 	 81.890386 	 0.000246 	 0.000183 
1.000000 	 90.000000 	 0.000000 	 -0.000000 
