0.010000 	 0.572967 	 0.999975 	 0.014925 
0.020000 	 1.145992 	 0.999975 	 0.014925 
0.030000 	 1.719131 	 0.999975 	 0.014925 
0.040000 	 2.292443 	 0.999975 	 0.014924 
0.050000 	 2.865984 	 0.999975 	 0.014917 
0.060000 	 3.439813 	 0.999975 	 0.014908 
0.070000 	 4.013987 	 0.999975 	 0.014899 
0.080000 	 4.588566 	 0.999975 	 0.014888 
0.090000 	 5.163607 	 0.999975 	 0.014878 
0.100000 	 5.739170 	 0.999975 	 0.014863 
0.110000 	 6.315316 	 0.999975 	 0.014845 
0.120000 	 6.892103 	 0.999975 	 0.014826 
0.130000 	 7.469592 	 0.999975 	 0.014807 
0.140000 	 8.047846 	 0.999975 	 0.014783 
0.150000 	 8.626927 	 0.999975 	 0.014756 
0.160000 	 9.206896 	 0.999975 	 0.014729 
0.170000 	 9.787819 	 0.999975 	 0.014699 
0.180000 	 10.369760 	 0.999975 	 0.014665 
0.190000 	 10.952784 	 0.999975 	 0.014630 
0.200000 	 11.536959 	 0.999975 	 0.014593 
0.210000 	 12.122352 	 0.999975 	 0.014553 
0.220000 	 12.709033 	 0.999975 	 0.014514 
0.230000 	 13.297072 	 0.999975 	 0.014472 
0.240000 	 13.886540 	 0.999975 	 0.014428 
0.250000 	 14.477512 	 0.999975 	 0.014382 
0.260000 	 15.070062 	 0.999975 	 0.014332 
0.270000 	 15.664267 	 0.999975 	 0.014281 
0.280000 	 16.260205 	 0.999975 	 0.014229 
0.290000 	 16.857956 	 0.999975 	 0.014175 
0.300000 	 17.457603 	 0.999975 	 0.014117 
0.310000 	 18.059230 	 0.999975 	 0.014058 
0.320000 	 18.662925 	 0.999975 	 0.013997 
0.330000 	 19.268775 	 0.999975 	 0.013934 
0.340000 	 19.876874 	 0.999975 	 0.013867 
0.350000 	 20.487315 	 0.999975 	 0.013799 
0.360000 	 21.100196 	 0.999975 	 0.013729 
0.370000 	 21.715617 	 0.999975 	 0.013656 
0.380000 	 22.333683 	 0.999975 	 0.013581 
0.390000 	 22.954499 	 0.999975 	 0.013504 
0.400000 	 23.578178 	 0.999975 	 0.013423 
0.410000 	 24.204835 	 0.999975 	 0.013340 
0.420000 	 24.834587 	 0.999975 	 0.013255 
0.430000 	 25.467560 	 0.999975 	 0.013167 
0.440000 	 26.103881 	 0.999975 	 0.013076 
0.450000 	 26.743684 	 0.999975 	 0.012983 
0.460000 	 27.387108 	 0.999975 	 0.012887 
0.470000 	 28.034297 	 0.999975 	 0.012788 
0.480000 	 28.685402 	 0.999975 	 0.012686 
0.490000 	 29.340582 	 0.999975 	 0.012581 
0.500000 	 30.000000 	 0.999975 	 0.012473 
0.510000 	 30.663830 	 0.999975 	 0.012361 
0.520000 	 31.332251 	 0.999975 	 0.012247 
0.530000 	 32.005455 	 0.999975 	 0.012129 
0.540000 	 32.683639 	 0.999975 	 0.012007 
0.550000 	 33.367013 	 0.999975 	 0.011882 
0.560000 	 34.055798 	 0.999975 	 0.011754 
0.570000 	 34.750226 	 0.999975 	 0.011621 
0.580000 	 35.450543 	 0.999975 	 0.011484 
0.590000 	 36.157008 	 0.999975 	 0.011344 
0.600000 	 36.869898 	 0.999975 	 0.011199 
0.610000 	 37.589503 	 0.999975 	 0.011050 
0.620000 	 38.316134 	 0.999975 	 0.010896 
0.630000 	 39.050123 	 0.999975 	 0.010737 
0.640000 	 39.791819 	 0.999975 	 0.010573 
0.650000 	 40.541602 	 0.999975 	 0.010404 
0.660000 	 41.299873 	 0.999975 	 0.010229 
0.670000 	 42.067065 	 0.999975 	 0.010048 
0.680000 	 42.843643 	 0.999975 	 0.009861 
0.690000 	 43.630109 	 0.999975 	 0.009667 
0.700000 	 44.427004 	 0.999975 	 0.009467 
0.710000 	 45.234915 	 0.999975 	 0.009258 
0.720000 	 46.054480 	 0.999975 	 0.009041 
0.730000 	 46.886394 	 0.999975 	 0.008816 
0.740000 	 47.731416 	 0.999975 	 0.008580 
0.750000 	 48.590378 	 0.999975 	 0.008334 
0.760000 	 49.464198 	 0.999975 	 0.008076 
0.770000 	 50.353889 	 0.999975 	 0.007804 
0.780000 	 51.260575 	 0.999975 	 0.007517 
0.790000 	 52.185511 	 0.999975 	 0.007211 
0.800000 	 53.130102 	 0.999975 	 0.006884 
0.810000 	 54.095931 	 0.999975 	 0.006529 
0.820000 	 55.084794 	 0.999661 	 0.006129 
0.830000 	 56.098738 	 0.987256 	 0.005671 
0.840000 	 57.140120 	 0.958456 	 0.005187 
0.850000 	 58.211669 	 0.915531 	 0.004692 
0.860000 	 59.316583 	 0.860704 	 0.004196 
0.870000 	 60.458639 	 0.796160 	 0.003708 
0.880000 	 61.642363 	 0.724041 	 0.003232 
0.890000 	 62.873247 	 0.646454 	 0.002774 
0.900000 	 64.158067 	 0.565464 	 0.002339 
0.910000 	 65.505352 	 0.483122 	 0.001931 
0.920000 	 66.926082 	 0.401404 	 0.001554 
0.930000 	 68.434815 	 0.322273 	 0.001210 
0.940000 	 70.051556 	 0.247673 	 0.000904 
0.950000 	 71.805128 	 0.179512 	 0.000638 
0.960000 	 73.739795 	 0.119664 	 0.000414 
0.970000 	 75.930132 	 0.069979 	 0.000236 
0.980000 	 78.521659 	 0.032279 	 0.000107 
0.990000 	 81.890386 	 0.008362 	 0.000027 
1.000000 	 90.000000 	 0.000000 	 0.000000 
